district,subcategory,section,file_number,property_type,location,land_use,area_m2
Arganzuela,zonas verdes,parques y jardines,301.439,urbana,CALLE DE LEGANÉS NUM 6,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1459.89
Arganzuela,zonas verdes,parques y jardines,301.46,urbana,CALLE EMBAJADORES NUM 316 C,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR PARQUE URBANO. DENTRO DE SU PERÍMETRO SEENCUENTRA PARTE DE LA IDB COMPUESTA POR UN CIRCUITO DE BMX AL AIRE LIBRE, DELIMITADO MEDIANTEVALLADO, CON ACCESO DESDE EL PARQUE. EN SU INTERIOR CUENTA CON UNA CONSTRUCCIÓN EN LA ZONA DE ACCESO.LAS GRADAS SE ENCUENTRAN FUERA DE LA DELIMITACIÓN DEL VALLADO. POR DECRETO DE FECHA 29 DE ABRIL DE2010 DEL VICEALCALDE, POR SUSTITUCIÓN DEL DELEGADO DEL ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA, SEADSCRIBIÓ ESTA IDB AL DISTRITO; EL PUNTO DE VENTA ADSCRITO A LA INSTALACIÓN DEPORTIVA (ZONA B), SEADSCRIBIÓ AL DISTRITO, POR DECRETO DE FECHA 15 DE DICIEMBRE DE 2010 DEL DELEGADO DEL ÁREA DE HACIENDAY ADMINISTRACIÓN PÚBLICA. POR DECRETO DE 24 DE MAYO DE 2022 DE LA DELEGADA DEL ÁREA DE GOBIERNO DEOBRAS Y EQUIPAMIENTOS HA DISPUESTO MODIFICAR EL DECRETO DE ADSCRIPIÓN ANTERIOR EN EL SENTIDO DEMODIFICAR EL ÓRGANO ADMINISTRATIVO AL QUE SE ADSCRIBE EL BIEN, PASANDO DEL DISTRITO DE ARGANZUELA ALÁREA DE GOBIERNO DE CULTURA, TURISMO Y DEPORTE, ÁREA DELEGADA DE DEPORTE. EN EL INTERIOR DE SUPERÍMETRO SE ENCUENTRA TAMBIÉN UBICADA UNA PARTE DEL CERRAMIENTO EXTERIOR DEL NUEVO EDIFICIOMADRID-RÍO.",10332.58
Arganzuela,zonas verdes,parques y jardines,301.461,urbana,CALLE EMBAJADORES NUM 316 C,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA PARTE DE LAIDB COMPUESTA POR UN CIRCUITO DE BMX AL AIRE LIBRE, DELIMITADO MEDIANTE VALLADO, CON ACCESO DESDE ELPARQUE. EN SU INTERIOR CUENTA CON UNA CONSTRUCCIÓN EN LA ZONA DE ACCESO. LAS GRADAS SE ENCUENTRANFUERA DE LA DELIMITACIÓN DEL VALLADO. POR DECRETO DE FECHA 29 DE ABRIL DE 2010 DEL VICEALCALDE, PORSUSTITUCIÓN DEL DELEGADO DEL ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA, SE ADSCRIBIÓ ESTA IDB ALDISTRITO; EL PUNTO DE VENTA ADSCRITO A LA INSTALACIÓN DEPORTIVA (ZONA B), SE ADSCRIBIÓ AL DISTRITO,POR DECRETO DE FECHA 15 DE DICIEMBRE DE 2010 DEL DELEGADO DEL ÁREA DE HACIENDA Y ADMINISTRACIÓNPÚBLICA. POR DECRETO DE 24 DE MAYO DE 2022 DE LA DELEGADA DEL ÁREA DE GOBIERNO DE OBRAS YEQUIPAMIENTOS HA DISPUESTO MODIFICAR EL DECRETO DE ADSCRIPIÓN ANTERIOR EN EL SENTIDO DE MODIFICAR ELÓRGANO ADMINISTRATIVO AL QUE SE ADSCRIBE EL BIEN, PASANDO DEL DISTRITO DE ARGANZUELA AL ÁREA DEGOBIERNO DE CULTURA, TURISMO Y DEPORTE, ÁREA DELEGADA DE DEPORTE.",15280.0
Arganzuela,zonas verdes,parques y jardines,301.541,urbana,PASEO DE LOS MELANCÓLICOS NUM 34,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR PARQUE URBANO.,3605.03
Arganzuela,zonas verdes,parques y jardines,301.542,urbana,PASEO VIRGEN DEL PUERTO NUM 67D,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR PARQUE URBANO. SE TRATA DE UNA PARCELA CON USOCUALIFICADO SUPERPUESTO DESTINADO A DOTACIONAL ZONAS VERDES PARQUE URBANO SINGULAR (ZV.10) EN SUPARTE SUPERIOR Y A DOTACIONAL VÍA PÚBLICA PRINCIPAL METROPOLITANA (VP.19) EN SU PARTE INFERIOR QUE SECORRESPONDE CON LA AUTOPISTA DE CIRCUNVALACIÓN M30.,16821.89
Arganzuela,zonas verdes,parques y jardines,301.543,urbana,PASEO VIRGEN DEL PUERTO NUM 67B,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR PARQUE URBANO. SE TRATA DE UNA PARCELA CON USOCUALIFICADO SUPERPUESTO DESTINADO A DOTACIONAL ZONAS VERDES PARQUE URBANO SINGULAR (ZV.10) EN SUPARTE SUPERIOR Y A DOTACIONAL VÍA PÚBLICA PRINCIPAL METROPOLITANA (VP.19) EN SU PARTE INFERIOR QUE SECORRESPONDE CON LA AUTOPISTA DE CIRCUNVALACIÓN M30.,2194.99
Arganzuela,zonas verdes,parques y jardines,301.544,urbana,PASEO VIRGEN DEL PUERTO NUM 67E,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR PARQUE URBANO.,978.46
Arganzuela,zonas verdes,parques y jardines,301.545,urbana,PASEO VIRGEN DEL PUERTO NUM 67C,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR PARQUE URBANO. SE TRATA DE UNA PARCELA CON USOCUALIFICADO SUPERPUESTO DESTINADO A DOTACIONAL VÍA PÚBLICA PRINCIPAL URBANA (VP.03B) EN SU NIVELSUPERIOR Y DOTACIONAL ZONAS VERDES PARQUE URBANO SINGULAR (ZV.12) EN SU NIVEL INFERIOR.,490.18
Arganzuela,zonas verdes,parques y jardines,301.546,urbana,PASEO VIRGEN DEL PUERTO NUM 67A,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR PARQUE URBANO.,1116.19
Arganzuela,zonas verdes,parques y jardines,301.547,urbana,PASEO SAN EPIFANIO NUM 11,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR PARQUE URBANO.,1271.62
Arganzuela,zonas verdes,parques y jardines,301.54,urbana,CALLE SAN EPIFANIO NUM 9,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICO ZONA VERDE DE BARRIO. BAJO ESTA PARCELA RESULTANTESE ENCUENTRA CONSTRUIDO EL APARCAMIENTO PÚBLICO MUNICIPAL SAN EPIFANIO.,7495.49
Retiro,zonas verdes,parques y jardines,300.087,urbana,PLAZA DE LA INDEPENDENCIA NUM 7,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. DENTRO DE SU PERIMETRO SE HALLAN CONSTRUIDOS:DOS PABELLONES, DENOMINADOS: PALACIO DE CRISTAL Y PALACIO DE VELAZQUEZ, QUE SE DETENTAN SIN TITULOPOR EL ESTADO; UN TEMPLETE DE MUSICA EN LA PLAZA MAESTRO VILLA; UN QUIOSCO DESTINADO A TEATRO DETÍTERES, EN LA PLAZA DE LOS TITERES; CINCO NAVES DESTINADAS A TALLERES DE MOBILIARIO URBANO, EN ELPASEO DE FERNAN NUÑEZ Y UN CANTON DE LIMPIEZAS CON ENTRADA POR EL HUERTO DEL FRANCES. ASIMISMO,EXISTEN SIETE EVACUATORIOS SITUADOS EN: FUENTE DE LA ALCACHOFA, PLAZA DEL ANGEL CAIDO, PASEO DE LASESTATUAS, PASEO DE FERNAN NUÑEZ, PLAZA DEL MAESTRO VILLA, PASEO DE LA CHOPERA DEL RETIRO Y MONTAÑA DELOS GATOS. DENTRO DEL PERIMETRO DEL PARQUE SE ENCUENTRAN IGUALMENTE UBICADOS EL AUDITORIO ""TEMPLETEDE MUSICA""; UNA GUARDERIA-ESCUELA INFANTIL (JUNTO A POETA ESTEBAN VILLEGAS); EL CENTRO MUNICIPAL DEMAYORES ""CABAÑA PARQUE RETIRO""; LA SALA DE EXPOSICIONES ""MONTAÑA ARTIFICIAL""; 7 CASETAS DE JARDINERO;UNA ESTACION METEOROLOGICA; EL INVERNADERO DE CULTIVO ""VIVERO ESTUFAS""; OFICINAS, TALLER Y ALMACEN;UNA CABAÑA DE ALQUILER DE BICICLETAS; UNA CABAÑA ALMACEN PARA MANTENIMIENTO DE FAUNA; NORIAS I Y II;UNA CONSTRUCCIÓN PREFABRICADA ""CASITA PESCADOR""; 10 CASETAS DE GUARDA, UN CANTON LIMPIEZAS, TALLERESDE MOBILIARIO URBANO EN LA HUERTA DEL FRANCES, ESTANQUE DEL RETIRO, INSTALACION DEPORTIVA MUNICIPAL""LA CHOPERA"" (SALA DE MUSCULACIÓN, SALA MULTIUSOS, 3 PISTAS POLIDEPORTIVAS, 3 PISTAS DE PÁDEL, 3PISTAS DE TENIS, CAMPO DE FÚTBOL 11 DE CÉSPED ARTIFICIAL Y CIRCUITO DE VIDA); DEPURADORA E INMUEBLEDEDICADO EN PARTE A VESTUARIO DE LA DG PATRIMONIO VERDE Y EN PARTE A UN CENTRO DE EDUCACIÓN EINFORMACIÓN AMBIENTAL, DENOMINADO ""EL HUERTO DEL RETIRO"", DEPENDIENTE DE LA DG DE ÁREAS URBANAS,COORDINACIÓN Y EDUCACIÓN AMBIENTAL (ÁREA DE GOBIERNO DE MEDIO AMBIENTE, SEGURIDAD Y MOVILIDAD), Y ELEDIFICIO DE LAS CABALLERIZAS, EN LA ZONA DE VIVEROS EN EL PASEO DE FERNÁN NÚÑEZ, QUE POR DECRETO DELA DELEGADA DEL ÁREA DE GOBIERNO DE OBRAS Y EQUIPAMIENTOS, DE 20/12/2024, SE DESADSCRIBE DEL ÁREA DEGOBIERNO DE VICEALCALDÍA, PORTAVOZ, SEGURIDAD Y EMERGENCIAS Y SE ADSCRIBE AL ÁREA DE GOBIERNO DEURBANISMO, MEDIO AMBIENTE Y MOVILIDAD CON DESTINO A VIVERO DE ESTUFAS DEL RETIRO ;UN REFUGIOANTIAÉREO SITUADO EN LA ZONA ESTE DEL PARQUE BAJO EL SECTOR FORMADO POR LA AVENIDA MENÉNDEZ PELAYO YLA PUERTA DE LA REINA MERCEDES (AL ESTE), EL PASEO DE LA REPÚBLICA DOMINICANA (AL SUR), EL PASEO DESALVADOR TRAIL Y PUERTA DE AMÉRICA (AL NORTE) Y EL EDIFICIO DE FLORIDA PARK (AL OESTE). SE ENCUENTRAOTORGADA CONCESION Nº 12.096, SOBRE LAS INSTALACIONES DE LA DENOMINADA CASA DEL CONTRABANDISTA PARALA EXPLOTACION DEL SERVICIO DE RESTAURANTE Y SALA DE FIESTAS ""FLORIDA PARK"".",1181753.0
Retiro,zonas verdes,parques y jardines,300.088,urbana,CALLE DE ALFONSO XII NUM 9,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2859.0
Retiro,zonas verdes,parques y jardines,300.089,urbana,CALLE DE JUAN ESPLANDIU NUM 4 B,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ANTES DENOMINADO PARQUE CASA BLANCA. DENTRO DESU PERÍMETRO SE ENCUENTRA UBICADA UNA CASETA DE PERSONAL, ALMACÉN DE HERRAMIENTAS Y MAQUINARIA Y LAIN STALACIÓN DEPORTIVA BÁSICA PARQUE DE ROMA I (PISTA DE FÚTBOL SALA Y PISTA POLIDEPORTIVA), SITUADAEN LA CALLE JUAN ESPLANDIU Nº 4-B Y LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE DE ROMA III (ROCÓDROMO),SITUADA EN LA CALLE ALCALDE SAINZ DE BARANDA, 90.",183270.0
Retiro,zonas verdes,parques y jardines,300.09,urbana,PLAZA DE MURILLO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. DECLARADOS DE INTERES GENERAL EN LA CATEGORIADE MONUMENTO.,17500.0
Retiro,zonas verdes,parques y jardines,300.091,urbana,PLAZA DE LA LEALTAD,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. JARDINES DECLARADOS BIEN DE INTERES GENERAL ENLA CATEGORIA DE MONUMENTO.,8000.0
Retiro,zonas verdes,parques y jardines,300.096,urbana,CALLE DE ANTONIO NEBRIJA NUM 9,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4724.0
Retiro,zonas verdes,parques y jardines,300.1,urbana,CALLE DE JOSÉ ANSELMO CLAVÉ NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,145.5
Retiro,zonas verdes,parques y jardines,300.092,urbana,CALLE DE LUIS MITJANS NUM 52 A,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,980.22
Retiro,zonas verdes,parques y jardines,300.093,urbana,CALLE DE LAS COCHERAS NUM 1-3,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA UBICADA LAINSTALACIÓN DEPORTIVA BÁSICA COCHERAS (PISTA DE FÚTBOL, PISTA DE BALONCESTO, PISTA DE PATINAJE, ZONADE PARKOUR -BAJO EL PUENTE DE DOCTOR ESQUERDO), SITUADA EN LA CALLE COCHERAS, 1 Y 3.",8229.0
Retiro,zonas verdes,parques y jardines,300.094,urbana,CALLE DE CATALINA SUÁREZ NUM 3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,215.32
Retiro,zonas verdes,parques y jardines,300.095,urbana,CALLE DE JÁTIVA NUM 3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1689.0
Retiro,zonas verdes,parques y jardines,300.097,urbana,PLAZA DE MARIANO DE CAVIA,"NO FIGURA COMO ZONA VERDE EN EL PGOUM-97, AUNQUE SI EN EL REGISTRO.",654.5
Retiro,zonas verdes,parques y jardines,300.099,urbana,CALLE DE LUIS PEIDRÓ NUM 6,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRA UNCANTÓN DE LIMPIEZA.,4104.13
Retiro,zonas verdes,parques y jardines,300.105,urbana,AVENIDA DE LA CIUDAD DE BARCELONA NUM 184,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. BAJA FINCA Nº 182 DEL INVENTARIO DELAYUNTAMIENTO DE MADRID.,2372.71
Retiro,zonas verdes,parques y jardines,300.106,urbana,CALLE DEL PEZ VOLADOR NUM 21,"LA PARCELA SE ENCUENTRA EN PARTE DESTINADA A ZONA VERDE, EN PATE A VIARIO Y EN PARTE ZONA DEPORTIVA,SIENDO LA PARTE DESTINADA A ZONA VERDE UNA PORCIÓN DE LA PARCELA PMS 3.199 (ACTIVO 35-2336 DENOMINADOPARQUE ROMA) POR LO QUE ES POSIBLE QUE EXISTA UNA DOBLE INMATRICULACIÓN.",9060.0
Retiro,zonas verdes,parques y jardines,300.107,urbana,CALLE DE ANDRÉS TORREJÓN NUM 19,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,488.75
Retiro,zonas verdes,parques y jardines,301.085,urbana,CALLE DE ANGELES GARCÍA MADRID NUM 20,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1788.0
Salamanca,zonas verdes,parques y jardines,300.108,urbana,CALLE DE SALAS NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDE BÁSICO.,677.61
Salamanca,zonas verdes,parques y jardines,300.109,urbana,CALLE DE GOYA NUM 2,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. LA PARCELA TIENE UNA SUPERFICIE TOTAL DE19.928,66 M2; CONSTA CON DOS CALIFICACIONES URBANÍSTICAS, UNA PARTE COMO ZONA VERDE BÁSICA CON UNASUPERFICIE DE 17.644 M2 Y LA OTRA PARTE DE 2.284,66 M2 COMO VÍA PÚBLICA. BAJO LA ZONA VERDE SEENCUENTRAN CONSTRUÍDAS DOS EDIFICACIONES: 1.TEATRO FERNÁN GÓMEZ. CENTRO DE ARTE CON UNA SUPERFICIECONSTRUÍDA DE 11.950,46 M2, REPARTIDA EN TRES PLANTAS BAJO RASANTE. 2.APARCAMIENTO MUNICIPAL ALBERGAEN LA PLANTA -1 UNA BASE DE GRÚA MUNICIPAL, UNA BASE DE SAMUR Y TAXI, Y UN APARCAMIENTO EN EL RESTODE LA PLANTA -1 Y LA TOTALIDAD DE LAS PLANTAS -2 Y -3. TIENE UNA SUPERFICIE CONSTRUÍDA TOTAL DE23.438,00 M2 REPARTIDAS EN TRES PLANTAS BAJO RASANTE.",19928.66
Salamanca,zonas verdes,parques y jardines,300.11,urbana,AVENIDA DE BRASILIA NUM 2,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERIMETRO SE ENCUENTRAN UBICADOSUNOS VESTUARIOS DEPORTIVOS Y LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE BREOGÁN (CAMPO DE FÚTBOL 7 DECÉSPED ARTIFICIAL, PISTA DE BALONCESTO Y ÁREA INFANTIL.",19750.5
Salamanca,zonas verdes,parques y jardines,300.111,urbana,AVENIDA DE BRASILIA NUM 6,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DEL PERIMETRO DEL PARQUE SE ENCUENTRAUBICADA UNA CASETA DE JARDINEROS<(> ,<)> UNA PISTA DE BALONCESTO, UNA PISTA DE FÚTBOL SALA, 4 PISTASDE PÁDEL, UNA PISTA DE PETANCA,UN CIRCUITO DE EJERCICIOS FÍSICOS, DOS ÁREAS INFANTILES Y UN ÁREACANINA.",73900.0
Salamanca,zonas verdes,parques y jardines,300.112,urbana,CALLE DE ENRIQUE D'ALMONTE NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.,76063.21
Salamanca,zonas verdes,parques y jardines,300.113,urbana,CALLE DEL DOCTOR GÓMEZ ULLA NUM 9,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRAN UBICADOSUNA CASETA DE PERSONAL, UN ALMACÉN Y LA INSTALACIÓN DEPORTIVA BÁSICA EVA DUARTE (2 PISTAS DE BOLOS YPETANCA, PISTA DE CHITO, 2 PISTAS DE PÁDEL, 3 PISTAS POLIDEPORTIVAS Y 2 TENIS DE MESA).",37129.63
Salamanca,zonas verdes,parques y jardines,300.12,urbana,CALLE DE TOMÁS LÓPEZ NUM 8-10,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,743.0
Salamanca,zonas verdes,parques y jardines,300.121,urbana,CALLE DE LA POVEDA NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,773.24
Salamanca,zonas verdes,parques y jardines,300.122,urbana,CALLE DEL PRÍNCIPE DE VERGARA NUM 68,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4509.4
Salamanca,zonas verdes,parques y jardines,300.118,urbana,CALLE DE JOSÉ PICÓN NUM 26,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,867.32
Salamanca,zonas verdes,parques y jardines,300.119,urbana,CALLE DE RAMÓN DE AGUINAGA C/V C/ RUFINO BLANCO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3628.12
Salamanca,zonas verdes,parques y jardines,300.123,urbana,CALLE DE JUAN BRAVO NUM 3 B,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,616.2
Salamanca,zonas verdes,parques y jardines,300.124,urbana,CALLE DE JUAN BRAVO NUM 3-C,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1569.8
Salamanca,zonas verdes,parques y jardines,300.125,urbana,"CALLE DE MARTÍNEZ IZQUIERDO, 57 C/V C/ DE LUIS CALVO",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,815.41
Salamanca,zonas verdes,parques y jardines,300.126,urbana,AVENIDA DE BAVIERA NUM 15,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1387.39
Salamanca,zonas verdes,parques y jardines,300.127,urbana,AVENIDA DE LA GUINDALERA NUM 3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3676.24
Salamanca,zonas verdes,parques y jardines,300.128,urbana,PLAZA DE BURDEOS NUM 1-4,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2861.52
Salamanca,zonas verdes,parques y jardines,300.129,urbana,PLAZA DE BASILEA NUM 1-3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1249.99
Salamanca,zonas verdes,parques y jardines,300.13,urbana,CALLE DE BRESCIA NUM 1-3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,777.28
Salamanca,zonas verdes,parques y jardines,300.131,urbana,CALLE DE BRESCIA NUM 2,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1832.48
Salamanca,zonas verdes,parques y jardines,300.132,urbana,CALLE DE BOSTON NUM 1A,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA BOSTON: PISTA POLIDEPORTIVA CUBIERTA (MARCAJES DE BALONCESTO, FÚTBOLSALA Y BALONMANO) Y TENIS DE MESA, SITA EN LA CALLE BOSTON, 1.",3521.57
Salamanca,zonas verdes,parques y jardines,300.133,urbana,AVENIDA DE AMÉRICA NUM 38,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,125.41
Salamanca,zonas verdes,parques y jardines,300.134,urbana,AVENIDA DE BAVIERA NUM 12,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1960.16
Salamanca,zonas verdes,parques y jardines,300.135,urbana,AVENIDA DE BRASILIA NUM 37-39,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,421.43
Salamanca,zonas verdes,parques y jardines,300.136,urbana,CALLE DE BERLIN NUM 5 D,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,639.13
Salamanca,zonas verdes,parques y jardines,300.137,urbana,CALLE DE BERLIN NUM 7,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1527.86
Salamanca,zonas verdes,parques y jardines,300.138,urbana,CALLE DE BERLIN NUM 4,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,193.79
Salamanca,zonas verdes,parques y jardines,300.139,urbana,PLAZA DE VENECIA NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,278.23
Salamanca,zonas verdes,parques y jardines,300.14,urbana,CALLE DE BERNA NUM 5-11,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,532.01
Salamanca,zonas verdes,parques y jardines,300.141,urbana,AVENIDA DE BRUSELAS C/V AVENIDA DE BONN,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1484.37
Salamanca,zonas verdes,parques y jardines,300.142,urbana,CALLE DE BERNA NUM 1-3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,299.01
Salamanca,zonas verdes,parques y jardines,300.143,urbana,AVENIDA DE BONN NUM 6,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1763.83
Salamanca,zonas verdes,parques y jardines,300.144,urbana,CALLE DE BOLONIA NUM 2,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1015.82
Salamanca,zonas verdes,parques y jardines,300.145,urbana,AVENIDA DE BONN NUM 10,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,568.39
Salamanca,zonas verdes,parques y jardines,300.146,urbana,AVENIDA DE BRUSELAS NUM 51,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,203.86
Salamanca,zonas verdes,parques y jardines,300.147,urbana,PLAZA DE BURDEOS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,411.75
Salamanca,zonas verdes,parques y jardines,300.148,urbana,AVENIDA DE BRUSELAS C/V C/ DE LUIS CALVO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,6093.02
Salamanca,zonas verdes,parques y jardines,300.149,urbana,CALLE DE BREMEN C/V C/ ARROYO DEL CANALILLO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2040.63
Salamanca,zonas verdes,parques y jardines,300.15,urbana,CALLE DE BAYONA NUM 1-11,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,707.26
Salamanca,zonas verdes,parques y jardines,300.151,urbana,PLAZA DE BASILEA NUM 2-6,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1657.75
Salamanca,zonas verdes,parques y jardines,300.152,urbana,AVENIDA DE BRUSELAS NUM 44-46,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,593.24
Salamanca,zonas verdes,parques y jardines,300.153,urbana,CALLE VILLAFRANCA NUM 19,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,812.29
Salamanca,zonas verdes,parques y jardines,301.051,urbana,PLAZA DE AMÉRCIA ESPAÑOLA NUM 4,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,53029.13
Salamanca,zonas verdes,parques y jardines,301.052,urbana,CALLE DE HERMOSILLA C/V C/ DE LANUZA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,249.94
Salamanca,zonas verdes,parques y jardines,301.21,urbana,CALLE DE RAFAELA BONILLA NUM 10,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,115.04
Salamanca,zonas verdes,parques y jardines,301.265,urbana,CALLE ARDEMANS NUM 69,UNDEFINED,525.0
Chamartín,zonas verdes,parques y jardines,300.154,urbana,CALLE DE VÍCTOR DE LA SERNA NUM 21 B,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA UBICADA UNACASETA DE PERSONAL DE JARDINERÍA.,8380.27
Chamartín,zonas verdes,parques y jardines,300.155,urbana,CALLE DE DOCTOR FLEMING NUM 40,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,11464.77
Chamartín,zonas verdes,parques y jardines,300.156,urbana,CALLE MAURICIO LEGENDRE C/V C/ JOSE VASCONCELOSC/V A C/ JOSE VASCONCELOS,VERDE BÁSICO.,1662.0
Chamartín,zonas verdes,parques y jardines,300.157,urbana,PASEO DE LA CASTELLANA NUM 78 B,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DEL PERIMETRO DEL JARDÍN SE ENCUENTRAUBICADA UNA CASETA DE JARDINEROS Y UN MÁSTIL EN EL QUE COLOCARÁ UNA BANDERA DE ESPAÑA.,15100.0
Chamartín,zonas verdes,parques y jardines,300.158,urbana,CALLE DEL PRINCIPE DE VERGARA NUM 148,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3985.0
