PK,ID,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,COD-DISTRITO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO
114978,wifi-madrid-114978,Centro Cultural Quinta del Berro - Rafael Altamira (Salamanca),Todos los horarios del Centro en más información.,,Sala de exposiciones Sala de lectura y estudio Salón de actos / auditorio (planta baja) (aforo 65 personas) Aulas Zona wifi,Consulta los siguientes enlaces,"Horario del centro:   De lunes a viernes, de 9 a 21:30 horas. Sábados, de 9:30 a 21:30 horas. Domingos, de 10:30 a 20:30 horas. Julio, agosto y septiembre, de lunes a viernes, 8:30 a 14:30 y de 16 a 20 horas. Sábado y domingos de julio y septiembre, de 9 a 15 y de 17 a 20 horas.  Festivos cerrado.Sabados y domingos de agosto cerrado.   Horario secretaría:  De lunes a jueves, de 9 a 14 y de 16 a 18 horas. Viernes, de 9 a 14 horas. Julio de lunes a viernes, de 9 a 14 horas.  Agosto cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.","1,5",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcc7cbf06c81c010VgnVCM1000000b205a0aRCRD,ENRIQUE D'ALMONTE,CALLE,V,1,MADRID,MADRID,28028,3,FUENTE DEL BERRO,4,SALAMANCA,443759,4474815,40.42206923419431,-3.6629608041639368,915 570 808,,quintaberro@madrid.es,CentrosCulturales
4703422,wifi-madrid-4703422,Centro Cultural San Francisco La Prensa (Carabanchel),,"De lunes a viernes, de 9 a 21:45 horas. Sábados de 9:30 a 21:30 horas.  Domingos, festivos y agosto cerrado.    de secretaría:   De lunes a jueves, de 10 a 13 horas y de 16:30 A 18 horas. Viernes, de 10 a 13:30. Julio: de lunes a viernes, de 10 a 13 horas.  Fuera de este  el centro permanecerá abierto durante la celebración de las actividades que se programen",Sala de exposiciones Salón de actos / auditorio (aforo 216 personas) 6 aulas  Zona wifi 2 gimnasios,Metro: San Francisco (línea 11),,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5787e842ec9a6110VgnVCM1000000b205a0aRCRD,ALISEDA,CALLE,V,4,MADRID,MADRID,28025,5,PUERTA BONITA,11,CARABANCHEL,437044,4469856,40.37691447788016,-3.7416256113806847,914 284 911,,ccprensa@madrid.es,CentrosCulturales
1958,wifi-madrid-1958,Centro Cultural San Juan Bautista (Ciudad Lineal),,"De lunes a sábado, de 9 a 22 horas.  Julio: de lunes a viernes, de 9 a 15 horas.  Domingos, festivos y agosto cerrado.    de secretaría:   De lunes a jueves, de 9:30 a 14 horas y de 15:30 A 18 horas. Viernes, de 9:30 a 14:30. Julio: de lunes a viernes, de 9 a 14 horas.  Fuera de este  el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de exposiciones Sala de lectura y estudio Salón de actos / auditorio (aforo 277) 8 Aulas Zona wifi,Metro: Avenida de la Paz (línea 4),,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD,SAN NEMESIO,CALLE,V,4,MADRID,MADRID,28043,6,SAN JUAN BAUTISTA,15,CIUDAD LINEAL,444202,4478162,40.45224710166,-3.658029027767765,914 157 705,,ccsanjuanbautista@madrid.es,SalasEstudioLectura
115404,wifi-madrid-115404,Centro Cultural Sara Montiel (Latina),Información general: 91 512 08 90.  Correo electrónico: cccampamento@madrid.es . Información sobre cursos y talleres:   Plataforma cursos y talleres Ayuntamiento de Madrid.  Trámites cursos y talleres Ayuntamiento de Madrid.,"de verano:    Cerrado del 1 al 24 de agosto.   Julio, agosto y septiembre, de 9 a 21 horas de lunes a viernes. Sábados y domingos cerrado.    de apertura del centro:  Lunes a viernes de 9 a 21:30 horas. Sábados de 9 a 13:30 horas.   de atención al público:  De lunes a viernes de 9 a 14 horas y de 16:30 a 19 horas.",Sala de exposiciones. Sala de lectura y estudio.  Salón de actos y auditorio con aforo máximo para 170 personas.  8 aulas. Zona WIFI.,"Metro:. Líneas 10, Metro Ligero 2 y Metro Ligero 3. Estación: Colonia Jardín.   Autobuses EMT : Línea 65 y línea H.",En la misma sede está ubicada la sala de estudio Sara Montiel.,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c957cbf06c81c010VgnVCM1000000b205a0aRCRD,BOADILLA DEL MONTE,CARRETERA,V,40,MADRID,MADRID,28024,5,CAMPAMENTO,10,LATINA,434222,4472418,40.399764677637116,-3.775144917950534,915 120 890,,ccsaramontiel@madrid.es,CentrosCulturales
1994,wifi-madrid-1994,Centro Cultural Usera 1,,"De lunes a viernes, de 9 a 21 horas.   Sábados, domingos y agosto, cerrado.     de secretaría:   De lunes a jueves, de 10 a 18:30 horas. Viernes de 10 a 14 horas.  Julio, de lunes a viernes, de 9 a 14 horas.   Fuera de este  el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de exposiciones 4 aulas  1 sala de ensayo (aula sin insonorización)  Zona wifi,Metro: Plaza Elíptica (línea 6),,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=54fb1e79ee71c010VgnVCM1000000b205a0aRCRD,RAFAELA YBARRA,AVENIDA,V,49,MADRID,MADRID,28026,7,PRADOLONGO,12,USERA,439635,4470301,40.381114597104194,-3.711149675992656,915 887 214,,ccusera@madrid.es,CentrosCulturales
7416137,wifi-madrid-7416137,Centro Cultural Usera 2,,"De lunes a jueves, de 9:30 a 13:30 y de 17 a 21:30 horas. Vienres, sábados, domingos, julio, agosto y septiembre, cerrado.     de secretaría:    Las funciones de secretaría se realizan desde el Centro Cultural Usera 1.  Fuera de este  el centro permanecerá abierto durante la celebración de las actividades que se programen.",3 aulas,Metro: Usera (línea 6),,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3cadb2cffdc15410VgnVCM1000000b205a0aRCRD,FELIPE CASTRO,CALLE,V,30,MADRID,MADRID,28026,7,PRADOLONGO,12,USERA,439814,4470653,40.38430441585109,-3.709071424745629,914 764 204,,ccusera@madrid.es,CentrosCulturales
123948,wifi-madrid-123948,Centro Cultural Valdebernardo (Vicálvaro),,"De lunes a viernes de 9 a 21:30 horas. Sábados, domingos y festivos de 9 a 19:45 horas. Agosto, 24, 25, 31 de diciembre y 1, 6 de enero, cerrado.    de secretaría:   De lunes a viernes de 9 a 16 horas Julio de 9 a 14 horas de lunes a viernes  Fuera de este  el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de exposiciones. 2 salas de lectura y estudio. Salón de actos / Auditorio (Aforo: 280 personas). Salas de ensayo. 14 aulas. Zona wifi.,Metro: Valdebernardo (línea 9),,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD,INDALECIO PRIETO,BULEVAR,V,21,MADRID,MADRID,28032,2,VALDEBERNARDO,19,VICALVARO,447278,4472321,40.399832138328044,-3.6212720265227873,913 016 460,,ccvaldebernardo@madrid.es,CentrosCulturales
,,,,,,,,,,,,,,,,,,,,,,,,,913 016 462,,,
1980,wifi-madrid-1980,Centro Cultural Zazuar (Villa de Vallecas),,"De lunes a viernes, de 9 a 21 horas. Sábados, de 9:00 a 13:30 horas.  Agosto: de lunes a viernes, de 9 a 14:30 horas. Domingos y festivos cerrado.    de secretaría:   De lunes a viernes, de 9 a 13:30 horas y de 16 a 19:30 horas. Julio y agosto: de lunes a viernes, de 9 a 13:30 horas.  Fuera de este  el centro permanecerá abierto durante la celebración de las actividades que se programen.",Salón de actos / auditorio (aforo 164 butacas) 6 aulas Zona wifi,Consulta los siguientes enlaces,,"1,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d8c1e79ee71c010VgnVCM1000000b205a0aRCRD,ZAZUAR,CALLE,V,4,MADRID,MADRID,28031,2,SANTA EUGENIA,18,VILLA DE VALLECAS,448550,4470424,40.38281866921273,-3.6061377076487906,913 322 529,,cczazuar@madrid.es,CentrosCulturales
1914,wifi-madrid-1914,Centro Cultural - Centro Socio Cultural Villa de Barajas,,"C/ Botica, 7: De lunes a viernes, de 8:30 a 21:30 horas. C/ Botica, 10: De lunes a viernes, de 8:30 a 22 horas.   Sábados, domingos, festivos y agosto, cerrado    de secretaría:   De lunes a jueves, de 9 a 14 horas y de 15 a 17 horas.  Fuera de este  el centro permanecerá abierto durante la celebración de las actividades que se programen.",3 salas de exposiciones Salón de actos / auditorio (aforo: 103 personas) 11 aulas Zona wifi 2 gimnasios,Metro: Barajas (línea 8),,"1,5,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=476c1e79ee71c010VgnVCM1000000b205a0aRCRD,BOTICA,CALLE,V,7,MADRID,MADRID,28042,3,CASCO H.BARAJAS,21,BARAJAS,450962,4480446,40.47324881250678,-3.5784908616003723,913 291 803,,ccvillabarajas@madrid.es,CentrosCulturales
11866017,wifi-madrid-11866017,Centro de Ciberseguridad del Ayuntamiento de Madrid (CCMAD),"El Centro de Ciberseguridad se ubica en las instalaciones de Informática Ayuntamiento de Madrid (IAM) es un Organismo Autónomo del Ayuntamiento de Madrid adscrito a la Coordinación General de la Alcaldía, a través de la Dirección General de la Oficina Digital, especializado en materias relacionadas con las Tecnologías de la Información y la Comunicación en el Ayuntamiento de Madrid y sus Organismos Autónomos.",,,"Metro: García Noblejas (línea 7)  Bus: 105, 28, 4, 70",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5fc5ce0c57ec4810VgnVCM2000001f4a900aRCRD,ALBARRACIN,CALLE,NUM,33,MADRID,MADRID,28037,1,SIMANCAS,20,SAN BLAS-CANILLEJAS,446472,4475961,40.432559809835496,-3.6310855640348203,,,,OrganismosEmpresasMunicipales
1916,wifi-madrid-1916,Centro de Cultura Contemporánea Conde Duque,"El Centro de Cultura Contemporánea Conde Duque, de adscripción municipal, se plantea como un espacio de acceso a la cultura contemporánea a través de una programación diversa e innovadora. Un lugar de vida, un centro público para difundir y compartir prácticas artísticas y culturales, abierto a toda la ciudadanía de Madrid.","Centro: lunes a sábado, de 9 a 21 horas. Domingos y festivos, de 10:30 a 14 horas. Lunes, cerrados las salas exposiciones y las taquillas. Cerrado 24, 25 y 31 diciembre y 1 enero.   Exposiciones: martes a sábado, de 10 a 14 y de 17:30 a 21 horas. Domingos y festivos, de 10:30 a 14 horas. Consultar verano.   Taquilla: de 17:30 a 20:30 horas, de martes a viernes. Los fines de semana la taquilla abrirá dos horas antes del inicio de la función.","Sala Polivalente: Esta sala ofrece un uso muy variado con un aforo total de 166 personas.  Sala de Bóvedas: Ubicada en la planta -2 del edificio. Cuenta con un aforo de 191 personas.   Auditorio:  1301,58 m&amp;sup2; y un aforo de 260 plazas (de las cuales dos son para espectadores en silla de ruedas y dos para acompañantes).  Teatro Conde Duque : Espacio escénico, caracterizado por su versatilidad y dotación técnica. Con una escena de 12 por 17 metros de superficie y un peine de 5,99 metros de altura. Aforo 253 localidades (de las cuales hay 4 para personas con minusvalía y sus acompañantes).   Salas de Ensayo : Conde Duque cuenta con dos grandes salas de ensayo (una destinada a propuestas teatrales y otra para danza) como complemento al Teatro.   Salón de Actos: En el Salón de Actos se desarrollan conferencias, seminarios, proyecciones audiovisuales, talleres, encuentros, presentaciones y muchas otras actividades. Se caracteriza por su versatilidad y está ubicado sobre el vestíbulo principal, desde el que tiene acceso directo. Tiene capacidad para 270 personas y sirve de apoyo a toda la programación que se genera desde el centro.  Patios: El Centro de Cultura Contemporánea Conde Duque dispone de dos de los tres patios del edificio de Conde Duque, en concreto, el Patio Central y el Patio Sur.    Zona wifi.","Metro: Ventura Rodríguez (línea 3), San Bernardo (líneas 2 y 4), Noviciado (línea 2), Plaza de España (líneas 3 y 10)","Teléfono de información de actividades culturales: 913 184 450  Teléfono de atención al espectador: 913 184 700 (de martes a domingo, de 10:30 a 14:30 y de 16:30 a 20:30 horas)  Teléfono de taquilla: 649 426 125 (de martes a viernes de 17:30 a 20:30 horas)   Venta de entradas.",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,CONDE DUQUE,CALLE,V,9,MADRID,MADRID,28015,5,UNIVERSIDAD,1,CENTRO,439723,4475438,40.42739911262292,-3.710589286287491,,,,MonumentosEdificiosArtisticos
11526686,wifi-madrid-11526686,Centro de Educación Ambiental y Cultural Maris Stella (Usera),,"Octubre a marzo   De martes a sábado de 10 a 14 y 15:30 a 18 horas. Domingos  y festivos, de 10 a 14:0 horas.   Abril, mayo, junio y septiembre   De martes a sábado, de 10 a 14 y de 17 a 19:30 horas.  Domingos  y festivos, de 10 a 14 horas.    Julio   De martes a domingo y festivos, de 10 a 14 horas.   Agosto cerrado.",Sala de exposiciones Sala de lectura Salón de actos/auditorio (aforo 100 personas) 2 aulas Zona wifi  El auditorio/edificio histórico tiene una acústica muy especial.,Renfe: Doce de Octubre (C5)  Metro: Hospital 12 de Octubre (línea 3),,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85205619bc23d710VgnVCM2000001f4a900aRCRD,DOCTOR TOLOSA LATOUR,CALLE,V,16,MADRID,MADRID,28026,7,PRADOLONGO,12,USERA,440301,4469524,40.374166248648216,-3.7032220308808577,914 801 318,,centro.marisstella@madrid.es,CentrosCulturales
187859,wifi-madrid-187859,Centro de Formación de Barajas,,De lunes a viernes de 8 a 15 horas.,Acceso a Internet a través de WiFi,"BUS: 114, 115, 151",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e73a0a47f441f010VgnVCM2000000c205a0aRCRD,CANTABRIA,AVENIDA,V,6,MADRID,MADRID,28042,1,ALAMEDA DE OSUNA,21,BARAJAS,450175,4478385,40.45463575922803,-3.587632115472542,914 800 338,913 249 399,,CentrosFormacionOcupacional
8952,wifi-madrid-8952,Centro de Salud Santa Hortensia,,,,"Metro: Prosperidad (línea 4), Alfonso XIII (línea 4).",,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b8d4b6faa61c010VgnVCM1000000b205a0aRCRD,SANTA HORTENSIA,CALLE,V,14,MADRID,MADRID,28002,2,PROSPERIDAD,5,CHAMARTIN,443192,4477384,40.44516934861189,-3.6698726835280313,915 194 566,,,CentrosSalud
11785492,wifi-madrid-11785492,Centro de Servicios Sociales Aravaca,"Para recibir atención en el centro de servicios sociales, debe solicitar cita previa.  Para pedir la cita puede utilizar cualquiera de las alternativas que le ofrece Línea Madrid:    Internet en Atención Servicios Sociales           Chat online de www.madrid.es    Redes sociales  @lineamadrid de Twitter y Facebook   Teléfono 010  o marcando el 914 800 010 si llama desde fuera del municipio de Madrid.  También puede solicitar cita a través del correo electrónico o el teléfono del centro de servicios sociales en horario de 9 a 14 horas de lunes a viernes. Si necesita saber qué centro le corresponde a su zona, puede consultarlo en el siguiente listado organizado por distritos.","de atención de la trabajadora o del trabajador social, mediante cita previa, de 9:00 h a 13:00 h y de 15:00 h a 19:00 h, de lunes a viernes.","Información, orientación y asesoramiento sobre derechos y recursos sociales. Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados, etc.) y prestaciones económicas necesarias en la intervención social. Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (dependencia, residencias de mayores, discapacitados, mujer, menores, etc.) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. Información y gestión de los programas de prevención dirigidos a menores, adolescentes, personas adultas, mayores, etc.","Metro: NO Bus: urbanos EMT (azules) 160  y  161 ; interurbanos que salen del Intercambiador de Moncloa (verdes)  656 , 656 a y 657.",Ámbito de actuación   Barrio: Valdemarín. Barrio: El Plantío. Barrio: Aravaca.,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4605850fa973810VgnVCM1000001d4a900aRCRD,ZARZA,CALLE,V,20,MADRID,MADRID,28023,7,ARAVACA,9,MONCLOA-ARAVACA,433370,4478937,40.4584363756688,-3.785855617667289,915 886 913,,cssaravaca@madrid.es,CentrosServiciosSociales
11961,wifi-madrid-11961,Centro de Servicios Sociales Dehesa de la Villa.,"Para recibir atención en el centro de servicios sociales, debe solicitar cita previa.  Para pedir la cita puede utilizar cualquiera de las alternativas que le ofrece Línea Madrid:    Internet en Atención Servicios Sociales           Chat online de www.madrid.es    Redes sociales  @lineamadrid de Twitter y Facebook   Teléfono 010  o marcando el 914 800 010 si llama desde fuera del municipio de Madrid.  También puede solicitar cita a través del correo electrónico o el teléfono del centro de servicios sociales en horario de 9 a 14 horas de lunes a viernes. Si necesita saber qué centro le corresponde a su zona, puede consultarlo en el siguiente listado organizado por distritos.","de atención de la trabajadora o del trabajador social, mediante cita previa, de 9:00 h a 13:00 h y de 15:00 h a 19:00 h, de lunes a viernes.","Información, orientación y asesoramiento sobre derechos y recursos sociales. Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados, etc.) y prestaciones económicas necesarias en la intervención social. Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (dependencia, residencias de mayores, discapacitados, mujer, menores, etc.) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. Información y gestión de los programas de prevención dirigidos a menores, adolescentes, personas adultas, mayores, etc.","Metro: Antonio Machado (línea 7), Valdezarza (línea 7)  Bus: 126, 127 y 132",Ámbito de actuación   Barrio Ciudad Universitaria Barrio Valdezarza,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67d966051361c010VgnVCM1000000b205a0aRCRD,ANTONIO MACHADO,CALLE,V,22,MADRID,MADRID,28035,4,VALDEZARZA,9,MONCLOA-ARAVACA,439004,4479853,40.46711526748946,-3.7195114936540987,913 730 224,,cssdehesavilla@madrid.es,CentrosServiciosSociales
11954,wifi-madrid-11954,Centro de Servicios Sociales Eduardo Minguito,"Para recibir atención en el centro de servicios sociales, debe solicitar cita previa.  Para pedir la cita puede utilizar cualquiera de las alternativas que le ofrece Línea Madrid:    Internet en Atención Servicios Sociales           Chat online de www.madrid.es    Redes sociales  @lineamadrid de Twitter y Facebook   Teléfono 010  o marcando el 914 800 010 si llama desde fuera del municipio de Madrid.  También puede solicitar cita a través del correo electrónico o el teléfono del centro de servicios sociales en horario de 9 a 14 horas de lunes a viernes. Si necesita saber qué centro le corresponde a su zona, puede consultarlo en el siguiente listado organizado por distritos.","de atención de la trabajadora o del trabajador social, mediante cita previa, de 9:00 h a 13:00 h y de 15:00 h a 19:00 h, de lunes a viernes.","Información, orientación y asesoramiento sobre derechos y recursos sociales. Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados, etc.) y prestaciones económicas necesarias en la intervención social. Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (dependencia, residencias de mayores, discapacitados, mujer, menores, etc.) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. Información y gestión de los programas de prevención dirigidos a menores, adolescentes, personas adultas, mayores, etc.","Metro: Villaverde Bajo Cruce (línea 3)  Bus : 85, 123  Renfe : Villaverde Bajo",Ámbito de actuación   Barrio de San Cristóbal. Barrio de Butarque. Barrio de Los Rosales.,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c3c66051361c010VgnVCM1000000b205a0aRCRD,LEONOR GONGORA,CALLE,V,62,MADRID,MADRID,28021,4,LOS ROSALES,17,VILLAVERDE,441697,4466671,40.34854935708132,-3.686539661954902,914 058 725,,csseduardominguito@madrid.es,CentrosServiciosSociales
