ID-EVENTO,TITULO,TITULO-ACTIVIDAD,DESCRIPCION,GRATUITO,DIAS-SEMANA,FECHA,FECHA-FIN,HORA,CONTENT-URL,NOMBRE-INSTALACION,CLASE-VIAL-INSTALACION,NOMBRE-VIA-INSTALACION,NUM-INSTALACION,DISTRITO-INSTALACION,BARRIO-INSTALACION,CODIGO-POSTAL-INSTALACION,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TIPO
50065971,Álex Conde Trío. En colaboración con AIEnRuta Jazz,JAZZMADRID 25,"Sucede cada año y la presente edición de JAZZMADRID no iba a revelarse diferente. Esta cita, que se celebra desde 2014, sigue firme en su empeño en seguir siendo uno de los centros neurálgicos del jazz en Europa. Su presencia entre nosotros es un fenómeno que la gran afición aguarda expectante cada vez que llega el otoño, y su centro de gravedad permanente sigue estando asociado a la solera cultural de los enclaves municipales donde todo acontece: Teatro Fernán Gómez, CentroCentro y Conteporánea Condeduque. E, igualmente, en aquellas otras escenas donde tienen lugar los conciertos de la enseña Villanos del Jazz, que, por quinto año consecutivo, forman parte de la programación oficial del festival: Teatros Pavón, Albéniz, Barceló y Fernán Gómez, Sala Villanos y diferentes auditorios de hasta cuatro localidades de la Comunidad de Madrid. La muestra se desarrollará a lo largo de los meses de septiembre, octubre y noviembre, abriendo ante los ojos y oídos de la afición un vistoso muestrario jazzístico. En el programa se prestará mucha atención, por una parte, a la defensa de la más estricta ortodoxia histórica del género, y, por otra, estará muy presente también la vigilancia de la reivindicación de su libertad como esencia de la condición creadora que tiene esta música para experimentar. La idea sigue rastreando el mejor modo de mostrar todas las tendencias y coloraciones imaginables, renovadoras y también tradicionales del jazz, pues solo con el compendio de ambas es posible mantener activa la memoria, el reto fundamental de cualquiera de nuestras sociedades, ocupadas demasiadas veces en la ilusión del presente, aunque éste ya sea historia cuando se empieza a ser consciente del paso del tiempo. Luis Martín, director artístico Álex Conde Trío 16.11.2025 19.00 h  De educación pianística clásica, Álex Conde se formó en el Conservatorio Jose Iturbi de Valencia y, con posterioridad, prosiguió estudios en el Berklee College of Music de Boston y en el Aaron Copland Conservatory de Nueva York. En estas últimas instituciones  es importante saber que recibió clases de músicos como Antonio Hart, Mike Mossman o Jimmy Heath, e, igualmente, tuvo ocasión de formarse junto al gran pianista Barry Harris. Ya de regreso a España, y sobre todo si se ha tenido ocasión de verle alguna vez en directo, solo cabe decir que Álex Conde es en nuestra escena actual del jazz un talento musical en auge. Fundador del Piano Flamenco Institute de Nueva York, único dedicado al estudio de esta disciplina, la importante labor de este pianista como impulsor del patrimonio musical nacional es tan incontestable como impagable. Una labor que lleva a cabo dentro y fuera de nuestro país, haciendo síntesis entre el flamenco y el jazz. Esta actividad, cuya principal motivación es la defensa, conservación y divulgación del patrimonio cultural nacional, está muy bien condensada en el proyecto Piano y Copla. Esencialmente, Piano y copla es una grabación realizada a dúo con el histórico tonadillero Alejandro Conde, y en ella se realiza un acercamiento de esta música al público contemporáneo. Igualmente, en otro proyecto, Álex Conde y los Indultados, se percibe una innovadora y atrevida revisión de la música popular tradicional española. Y, con todo, la importante labor de Álex Conde en la recuperación del patrimonio nacional, prosigue en otro de sus proyectos, este más reciente, llamado Álex Conde Flamenco Jazz. En él se sigue apostando por la recuperación, revitalización y transmisión de la cultura musical española. Álex Conde Flamenco Jazz revisa y recupera a Falla, Albéniz o Turina, versionando obras como La Danza del Fuego, El Albaicín, El Puerto, la Nana de Sevilla o la Andaluza, títulos que pertenecen al repertorio clásico español con un acercamiento prodigioso a la improvisación, pero manteniendo, sin embargo, la esencia y el respeto a la obra original. Seis son, finalmente, los discos con los que cuenta Álex Conde, todos con música en su interio",0,,2025-11-16T00:00:00Z,2025-11-16T23:59:00Z,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e75cb4bf7a79910VgnVCM200000f921e388RCRD,CentroCentro,PLAZA,CIBELES,1,Retiro,Jerónimos,28014,441277,4474496,40.41902261618159,-3.692188193693138,/contenido/actividades/ProgramacionDestacadaAgendaCultura
50011872,"Alex M. F. Quicho, mentora del LAB 4 Futuros Raros","Alex M. F. Quicho, mentora del LAB 4 Futuros Raros",Más información disponible en la liga,0,L,2025-06-30T00:00:00Z,2025-11-30T23:59:00Z,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5802430b8b138910VgnVCM200000f921e388RCRD,Matadero Madrid,PLAZA,LEGAZPI,8,Arganzuela,La Chopera,28045,440946,4471422,40.39130985242181,-3.6958028442054074,/contenido/actividades/otras
,,,,,M,,,,,,,,,,,,,,,,
,,,,,X,,,,,,,,,,,,,,,,
,,,,,J,,,,,,,,,,,,,,,,
,,,,,V,,,,,,,,,,,,,,,,
,,,,,S,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,
50064589,Alien: Romulus,Ciclo de cine de Acción,"Edad recomendada: mayores de 16 años.  Duración: 119 minutos.  Director: Fede Álvarez.  Sinopsis: en 2142, una sonda espacial de la corporación Weyland-Yutani investiga los restos del USCSS Nostromo y recoge un objeto orgánico que contiene un Xenomorfo. Tiempo después, en la colonia minera Jackson's Star, la joven Rain CarradineNacepta unirse a su ex-novio Tyler para viajar a una nave espacial abandonada a intentar recuperar unas cámaras de criostasis.",1,,2025-10-25T00:00:00Z,2025-10-25T23:59:00Z,18:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=181de91813179910VgnVCM100000891ecb1aRCRD,Centro Juvenil Pipo Velasco (Usera),CALLE,AVENA,5,Usera,Zofío,28026,439248,4469889,40.37738097077752,-3.715659887802671,/contenido/actividades/CineActividadesAudiovisuales
50071206,Alma creadora,Actividades en el centro cultural La Elipa,"10ª Edición ENCUENTRO MUSICAL DE CREADORAS IBEROAMERICANAS. Creado y liderado por la cantautora Liuba María Hevia y fundado en La Habana en 2015, Alma Creadora es un homenaje a las mujeres que, con su arte, transforman el mundo. Por primera vez con carácter internacional, Madrid acoge su 10º aniversario con la participación de Uxía (Galicia), Liuba María (Cuba), Julie Freundt (Perú) y Clara Cantores (Argentina).  75 minutos",1,,2025-10-24T00:00:00Z,2025-10-24T23:59:00Z,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2a62897bfe599910VgnVCM200000f921e388RCRD,Centro Cultural la Elipa (Ciudad Lineal),CALLE,SANTA FELICIDAD,39,Ciudad Lineal,Ventas,28017,444825,4475074,40.42446957496409,-3.6504201407465917,/contenido/actividades/ProgramacionDestacadaAgendaCultura
50071896,Almasäla,,"Recorrido entre las raíces y la experimentación, fusionando tradiciones musicales de distintos rincones del mundo con una visión contemporánea y vanguardista.  El dúo formado por Paloma Povedano y Guillermo Castro rompe etiquetas y fronteras, uniendo flamenco, música latinoamericana, minimalismo, fado, sonidos electrónicos y poesía en un mismo universo.",1,,2025-10-10T00:00:00Z,2025-10-10T23:59:00Z,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e4c79d472a99910VgnVCM100000891ecb1aRCRD,Centro Sociocultural El Greco (Latina),CALLE,EL GRECO,29,Latina,Lucero,28011,436578,4473235,40.407316328180464,-3.747465416906973,/contenido/actividades/Musica
50041557,Alma: Arte &amp; Integración,Alma: Arte &amp; Integración,Más información disponible en la liga,1,L,2025-09-15T00:00:00Z,2025-10-04T23:59:00Z,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=908b93134f819910VgnVCM100000891ecb1aRCRD,Centro Cultural Clara del Rey - Museo ABC (Centro),CALLE,AMANIEL,29,Centro,Universidad,28015,439813,4475439,40.42741340671151,-3.7095381101739444,/contenido/actividades/Exposiciones
,,,,,M,,,,,,,,,,,,,,,,
,,,,,X,,,,,,,,,,,,,,,,
,,,,,J,,,,,,,,,,,,,,,,
,,,,,V,,,,,,,,,,,,,,,,
,,,,,S,,,,,,,,,,,,,,,,
50042085,Altar de muertos 2025,,Más información disponible en la liga,0,M,2025-10-01T00:00:00Z,2025-10-31T23:59:00Z,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=46570ad1e7919910VgnVCM200000f921e388RCRD,Fernán Gómez Centro Cultural de la Villa,PLAZA,COLON,4,Salamanca,Recoletos,28001,441472,4475155,40.4249721516942,-3.689948085098791,/contenido/actividades/ProgramacionDestacadaAgendaCultura
,,,,,X,,,,,,,,,,,,,,,,
,,,,,J,,,,,,,,,,,,,,,,
,,,,,V,,,,,,,,,,,,,,,,
,,,,,S,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,
50043726,Álvaro Siza: El Silencio del Espacio,Actividades en el Centro Cultural Zazuar,"Luis López   Día Internacional de la Arquitectura  Duración: 60 minutos  Edad recomendada: A partir de 14 años  Sinopsis: Con motivo de la Semana Internacional de la Arquitectura, nos adentraremos en la obra y el pensamiento de uno de los grandes referentes de la arquitectura contemporánea: el arquitecto portugués Álvaro Siza. Con un estilo sobrio, sensible y profundamente enraizado en el contexto, Siza ha sabido conjugar tradición y modernidad, funcionalidad y poesía, dejando una huella inconfundible en el panorama internacional.",1,,2025-10-08T00:00:00Z,2025-10-08T23:59:00Z,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bec7cc7a6c429910VgnVCM200000f921e388RCRD,Centro Cultural Zazuar (Villa de Vallecas),CALLE,ZAZUAR,4,Villa de Vallecas,Santa Eugenia,28031,448550,4470424,40.38281866921273,-3.6061377076487906,/contenido/actividades/ConferenciasColoquios
50001393,American Buffalo,American Buffalo,Más información disponible en la liga,0,M,2025-09-16T00:00:00Z,2025-10-26T23:59:00Z,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=21a420854c8e7910VgnVCM200000f921e388RCRD,Fernán Gómez Centro Cultural de la Villa,PLAZA,COLON,4,Salamanca,Recoletos,28001,441472,4475155,40.4249721516942,-3.689948085098791,/contenido/actividades/ProgramacionDestacadaAgendaCultura
,,,,,X,,,,,,,,,,,,,,,,
,,,,,J,,,,,,,,,,,,,,,,
,,,,,V,,,,,,,,,,,,,,,,
,,,,,S,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,
12701880,Amparo y Sonsoles,Actividades en el Centro Cultural José Luis Sampedro,"Amparo y Sonsoles, por Paroxa.",1,,2025-10-24T00:00:00Z,2025-10-24T23:59:00Z,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=46e29eeb2f645910VgnVCM2000001f4a900aRCRD,Centro Cultural José Luis Sampedro (Latina),CALLE,CASTROSERNA,4,Latina,Lucero,28047,436432,4472601,40.40159394334669,-3.749110841406562,/contenido/actividades/TeatroPerformance
50043515,An Injury to One / Strange Flower,Retrospectiva Travis y Erin Wilkerson,"Programa:   An Injury to One  (Travis Wilkerson, EEUU, 2003, 53') La voz del propio Wilkerson narra el saqueo de Butte (pueblo minero de Montana) por parte de los poderes capitalistas, encarnados en la compañía minera Anaconda. El resultado: 10.000 mineros muertos, 25 billones de dólares de beneficio por la extracción de cobre y, como hito simbólico, el asesinato, en 1917, de Frank Little, uno de los más legendarios Wobblies, sindicalistas que luchaban por los derechos de los trabajadores desde una óptica socialista. Un crimen que el director hace reverberar como gran metáfora del devenir del capitalismo global.   Strange Flower (little sister to the poor)  (Erin Wilkerson, EEUU, 2025, 30') En la frontera sur de Europa y el extremo occidental de la Ruta de la Seda, Croacia es un lugar por cuyo control se ha luchado durante mucho tiempo. También es una región con una larga historia de resistencia. Inspirándose en la «fabulación crítica» de Saidiya Hartman, Strange Flower se mueve entre el documental, la ficción y lo experimental para abordar pasados turbulentos y el potencial de su resurgimiento futuro, tanto a nivel local como a nivel más amplio. Es una película para tiempos precarios.  &amp;gt; Presentación y coloquio posterior con los cineastas",0,,2025-10-08T00:00:00Z,2025-10-08T23:59:00Z,20:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0481770f8ca19910VgnVCM200000f921e388RCRD,Cineteca Madrid,PLAZA,LEGAZPI,8,Arganzuela,La Chopera,28045,440946,4471422,40.39130985242181,-3.6958028442054074,/contenido/actividades/ProgramacionDestacadaAgendaCultura
50078711,Anatola Karakola,Actividades en el Centro Cultural Hortaleza,"Compañía Martuky. A partir de 3 años. Espectáculo de guiñol con animación y malabares que nos contará la historia de Cirilo, Libe y Anatola la caracola. Anatola vive en una charca que cuando se queda sin agua decide movilizar a todos sus amigos para que regrese de nuevo el agua a la charca y nunca más se seque.",1,,2025-10-19T00:00:00Z,2025-10-19T23:59:00Z,12:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=80cad115e44a9910VgnVCM200000f921e388RCRD,Centro Cultural Hortaleza,CALLE,SANTA VIRGILIA,15,Hortaleza,Pinar del Rey,28033,445577,4480880,40.47682410775741,-3.6420497457238,/contenido/actividades/CuentacuentosTiteresMarionetas
50072086,Anís Guateque,Calle abierta infantil,"Anís Guateque nace de las ganas de baile y jarana, de juerga y alegría. Por eso hacemos cumbia, porque es primitiva, de raíz, y nos mueve porque es sonrisa y desenfado. Además de un repertorio con tintes cubanos y psicodélicos, nuestras cumbitas están sazonadas de un toque muy de cosecha propia, muy 'de los madriles'. El rasguido de la botella de anís, los versos que homenajean lo castizo de nuestras tierras de aquí y allá, los jaleos y 'oles' que se escapan de nuestras gargantas? todo eso es Anís Guateque. Desde el primer trío originario se irán poco a poco aproximando al proyecto varias personillas ansiosas de jarana y sabor, hasta el punto de conformar la actual formación, la verdadera hermandad del Anís Guateque: ocho músicos y músicas bien 'redi' para hacerte menear las caderas. Si afinas el oído, podrás escucharlos cantar, allá en un local de la periferia madrileña, 'Si la cumbia fuera flor hoy sería primavera'.",1,,2025-10-11T00:00:00Z,2025-10-11T23:59:00Z,21:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c7f540e43a99910VgnVCM100000891ecb1aRCRD,Parque de Amós Acero,CALLE,SIERRA MOLINA,1,Puente de Vallecas,San Diego,28053,443430,4471151,40.38903628994235,-3.6665321826830297,/contenido/actividades/ActividadesCalleArteUrbano
50067694,Another way Film Festival 2025 en Mstadero Madrid,Another way Film Festival 2025 en Mstadero Madrid,Más información disponible en la liga,1,L,2025-10-14T00:00:00Z,2025-10-19T23:59:00Z,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3665002329089910VgnVCM200000f921e388RCRD,Matadero Madrid,PLAZA,LEGAZPI,8,Arganzuela,La Chopera,28045,440946,4471422,40.39130985242181,-3.6958028442054074,/contenido/actividades/ProgramacionDestacadaAgendaCultura
,,,,,M,,,,,,,,,,,,,,,,
,,,,,X,,,,,,,,,,,,,,,,
,,,,,J,,,,,,,,,,,,,,,,
,,,,,V,,,,,,,,,,,,,,,,
,,,,,S,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,
50078303,Antología de la zarzuela. Grupo teatro Navacerrada,Actividades en el Centro Cultural Valdebernardo,"El grupo de teatro Navacerrada presenta una cuidada selección de piezas emblemáticas de la zarzuela, en una antología que celebra lo mejor del género lírico español. Una experiencia cultural para disfrutar y redescubrir nuestras raíces musicales.",1,,2025-10-24T00:00:00Z,2025-10-24T23:59:00Z,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b0a3120cfb3a9910VgnVCM200000f921e388RCRD,Centro Cultural Valdebernardo (Vicálvaro),BULEVAR,INDALECIO PRIETO,21,Vicálvaro,Valdebernardo,28032,447278,4472321,40.399832138328044,-3.6212720265227873,/contenido/actividades/DanzaBaile
50065910,Antón Pirulero,Ludotecas en el Centro Dotacional Integrado de Arganzuela,"Una propuesta llena de ritmo y creatividad para pequeños curiosos y activos. A través del juego, el movimiento y la música, construiremos nuestros propios instrumentos ¡Diversión asegurada para pequeños grandes artistas!",1,,2025-10-18T00:00:00Z,2025-10-18T23:59:00Z,10:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c48a8a07b3779910VgnVCM100000891ecb1aRCRD,Centro Dotacional Integrado Arganzuela Ángel del Río,CALLE,CANARIAS,17,Arganzuela,Palos de la Frontera,28045,440986,4472656,40.40242416544921,-3.6954440062549017,/contenido/actividades/CursosTalleres
50066185,Antonio Palacios en el 80 aniversario de su fallecimiento,Antonio Palacios en el 80 aniversario de su fallecimiento,Más información disponible en la liga,1,X,2025-10-16T00:00:00Z,2025-10-22T23:59:00Z,18:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=624edfabaea79910VgnVCM100000891ecb1aRCRD,Hemeroteca Municipal,CALLE,CONDE DUQUE,11,Centro,Universidad,28015,439759,4475508,40.42802889001877,-3.710182353581842,/contenido/actividades/ConferenciasColoquios
,,,,,J,,,,,,,,,,,,,,,,
50062231,"Anzu, gato fantasma",Ciclo Los sábados de cine. Otoño 2025,"De Nobuhiro Yamashita, Yôko Kuno.   Animación. Japón 2024. 97?.   No recomendada para menores de siete años.",1,,2025-11-09T00:00:00Z,2025-11-09T23:59:00Z,12:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=85ad470db5169910VgnVCM200000f921e388RCRD,Centro Cultural Buero Vallejo (San Blas - Canillejas),CALLE,BOLTAÑA,27,San Blas-Canillejas,Canillejas,28022,448023,4477305,40.44477474902185,-3.6129105844633775,/contenido/actividades/CineActividadesAudiovisuales
50077635,Apnea,,"Espectáculo.  Propuesta de teatro visual titiritero-nocturna en una cama vertical, donde una pareja se evade y sueña con aventuras fuera de lo común.    Público: adulto Le Poisson Soluble - Francia",1,,2025-10-22T00:00:00Z,2025-10-22T23:59:00Z,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e5caf3e08f99910VgnVCM200000f921e388RCRD,Centro Cultural Lope de Vega (Puente de Vallecas),CALLE,CONCEJO DE TEVERGA,1,Puente de Vallecas,Entrevías,28053,442974,4470850,40.386296991431074,-3.671858416387963,/contenido/actividades/TeatroPerformance
12724415,Aprende a identificar las mariposas de Madrid,Aprende a identificar las mariposas de Madrid,Más información disponible en la liga,1,,2025-10-31T00:00:00Z,2025-10-31T23:59:00Z,11:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9a689711763a5910VgnVCM2000001f4a900aRCRD,Centro de Información y Educación Ambiental de Casa de Campo,PARQUE,CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO),,Moncloa-Aravaca,Casa de Campo,28011,437990,4474399,40.41789950036311,-3.7309390858931137,/contenido/actividades/CursosTalleres
12399838,Aprende a identificar las mariposas de Madrid (especial familias),Actividades en familia,"¿Conoces la gran cantidad de especies de mariposas que hay en la ciudad? ¿Sabes qué mariposa merodea por tu jardín? ¿Te gustaría poder identificarla? Taller teórico-práctico en concierto con el Observatorio de Mariposas Urbanas, en el que descubriremos la biodiversidad de lepidópteros de Madrid. Incluye entrada al Centro entomológico Manuel Ortego. Taller dirigido a publico familiar (niños/as a partir de 12 años acompañados/as de adultos).  Duración estimada: aproximadamente dos horas. Actividad programada con motivo de la XXV edición de la Semana de la Ciencia y la Innovación.     Forma de inscripción:  Las inscripciones a las actividades sólo podrán realizarse vía correo electrónico, a la dirección: infocasacampo@madrid.es   El plazo de inscripción a estas actividades viene fijado por la organización de las Jornadas a partir del día  20 de octubre .  La realización de la solicitud no da derecho a plaza, teniendo que recibir correo electrónico de confirmación por parte del CIEA Casa de Campo. Sólo se admitirán a trámite aquellas inscripciones que, cumpliendo los criterios de participación, especifiquen los siguientes conceptos:  Nombre y día de la actividad solicitada. Nombre completo (incluidos apellidos) y edad de los participantes. Teléfono de la persona de contacto.  Un mismo usuario podrá apuntar a un máximo de 4 personas (incluido/a él /ella mismo/a), salvo núcleos familiares de más de 4 miembros; especificando nombre completo y edad de todos los interesados, excepto núcleos familiares de más de 4 miembros. La asignación de plazas de la lista de espera se hará por riguroso orden de inscripción. Dada la gran demanda de inscripciones a las actividades, se ruega confirmar la participación una semana antes de la dinámica o su anulación en caso necesario.",1,,2025-11-16T00:00:00Z,2025-11-16T23:59:00Z,11:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b3e4987474f20910VgnVCM2000001f4a900aRCRD,Centro de Información y Educación Ambiental de Casa de Campo,PARQUE,CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO),,Moncloa-Aravaca,Casa de Campo,28011,437990,4474399,40.41789950036311,-3.7309390858931137,/contenido/actividades/otras
