File,ID-EVENTO,TITULO,PRECIO,GRATUITO,LARGA-DURACION,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,TITULO-ACTIVIDAD,URL-INSTALACION,NOMBRE-INSTALACION,ACCESIBILIDAD-INSTALACION,Dirección,DISTRITO-INSTALACION,BARRIO-INSTALACION,CODIGO-POSTAL-INSTALACION,TIPO,AUDIENCIA
206974-0-agenda-eventos-culturales-100.csv,50011576,AH AH AH - Retiro,,1,0,,,2025-10-04T00:00:00Z,2025-10-04T23:59:00Z,18:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=611730905b038910VgnVCM200000f921e388RCRD,AH AH AH,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Casa de Vacas (Retiro),1,PASEO COLOMBIA 1,RETIRO,LOS JERONIMOS,28009,/contenido/actividades/DanzaBaile,"/usuario/Niños,/usuario/Familias"
206974-0-agenda-eventos-culturales-100.csv,50011575,AH AH AH - Vicálvaro,,1,0,,,2025-10-03T00:00:00Z,2025-10-03T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a0730905b038910VgnVCM200000f921e388RCRD,AH AH AH,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD,Centro Cultural Valdebernardo (Vicálvaro),1,BULEVAR INDALECIO PRIETO 21,VICALVARO,VALDEBERNARDO,28032,/contenido/actividades/DanzaBaile,"/usuario/Niños,/usuario/Familias"
206974-0-agenda-eventos-culturales-100.csv,50072099,Al son de los palillos,,1,0,,,2025-10-12T00:00:00Z,2025-10-12T23:59:00Z,19:30,Palos Flamencos donde alternamos flamenco puro con temas de cálsico español. Un viaje de los sentidos por la rica cultura de nuestra tierra.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6af2540e43a99910VgnVCM100000891ecb1aRCRD,Calle abierta en Puente de Vallecas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c723cd641b99e210VgnVCM2000000c205a0aRCRD,Parque de Amós Acero,2,CALLE SIERRA MOLINA 1,PUENTE DE VALLECAS,SAN DIEGO,28053,/contenido/actividades/ActividadesCalleArteUrbano,
206974-0-agenda-eventos-culturales-100.csv,50065194,Alas para volar,,1,0,,,2025-10-25T00:00:00Z,2025-10-25T23:59:00Z,12:00,"Compañía: Chamacas Cuenteras  Categoría: Infantil.  Lugar: Junta Municipal de Usera.  Edad recomendada: De 5 a 11 años.  Duración: 55 minutos.  Sinopsis: Esta historia es una puerta a través del tiempo, donde el Espíritu de La Casa Azul, nos abre sus puertas y nos sirve de guía a través de un viaje mágico lleno de colores, sabores y olores para conocer las experiencias, alegrías, sufrimientos y sueños de la artista Frida Kahlo, desde su infancia hasta sus últimos días.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a45aa7272f579910VgnVCM100000891ecb1aRCRD,Actividades en la Junta Municipal de Usera,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=afe1dbf04cbd5910VgnVCM1000001d4a900aRCRD,Junta Municipal del Distrito de Usera,1,AVENIDA RAFAELA YBARRA 41,USERA,PRADOLONGO,28026,/contenido/actividades/CuentacuentosTiteresMarionetas,/usuario/Niños
206974-0-agenda-eventos-culturales-100.csv,50065971,Álex Conde Trío. En colaboración con AIEnRuta Jazz,Entrada: 5  euros Descuentos disponibles,0,0,,,2025-11-16T00:00:00Z,2025-11-16T23:59:00Z,19:00,"Sucede cada año y la presente edición de JAZZMADRID no iba a revelarse diferente. Esta cita, que se celebra desde 2014, sigue firme en su empeño en seguir siendo uno de los centros neurálgicos del jazz en Europa. Su presencia entre nosotros es un fenómeno que la gran afición aguarda expectante cada vez que llega el otoño, y su centro de gravedad permanente sigue estando asociado a la solera cultural de los enclaves municipales donde todo acontece: Teatro Fernán Gómez, CentroCentro y Conteporánea Condeduque. E, igualmente, en aquellas otras escenas donde tienen lugar los conciertos de la enseña Villanos del Jazz, que, por quinto año consecutivo, forman parte de la programación oficial del festival: Teatros Pavón, Albéniz, Barceló y Fernán Gómez, Sala Villanos y diferentes auditorios de hasta cuatro localidades de la Comunidad de Madrid. La muestra se desarrollará a lo largo de los meses de septiembre, octubre y noviembre, abriendo ante los ojos y oídos de la afición un vistoso muestrario jazzístico. En el programa se prestará mucha atención, por una parte, a la defensa de la más estricta ortodoxia histórica del género, y, por otra, estará muy presente también la vigilancia de la reivindicación de su libertad como esencia de la condición creadora que tiene esta música para experimentar. La idea sigue rastreando el mejor modo de mostrar todas las tendencias y coloraciones imaginables, renovadoras y también tradicionales del jazz, pues solo con el compendio de ambas es posible mantener activa la memoria, el reto fundamental de cualquiera de nuestras sociedades, ocupadas demasiadas veces en la ilusión del presente, aunque éste ya sea historia cuando se empieza a ser consciente del paso del tiempo. Luis Martín, director artístico Álex Conde Trío 16.11.2025 19.00 h  De educación pianística clásica, Álex Conde se formó en el Conservatorio Jose Iturbi de Valencia y, con posterioridad, prosiguió estudios en el Berklee College of Music de Boston y en el Aaron Copland Conservatory de Nueva York. En estas últimas instituciones  es importante saber que recibió clases de músicos como Antonio Hart, Mike Mossman o Jimmy Heath, e, igualmente, tuvo ocasión de formarse junto al gran pianista Barry Harris. Ya de regreso a España, y sobre todo si se ha tenido ocasión de verle alguna vez en directo, solo cabe decir que Álex Conde es en nuestra escena actual del jazz un talento musical en auge. Fundador del Piano Flamenco Institute de Nueva York, único dedicado al estudio de esta disciplina, la importante labor de este pianista como impulsor del patrimonio musical nacional es tan incontestable como impagable. Una labor que lleva a cabo dentro y fuera de nuestro país, haciendo síntesis entre el flamenco y el jazz. Esta actividad, cuya principal motivación es la defensa, conservación y divulgación del patrimonio cultural nacional, está muy bien condensada en el proyecto Piano y Copla. Esencialmente, Piano y copla es una grabación realizada a dúo con el histórico tonadillero Alejandro Conde, y en ella se realiza un acercamiento de esta música al público contemporáneo. Igualmente, en otro proyecto, Álex Conde y los Indultados, se percibe una innovadora y atrevida revisión de la música popular tradicional española. Y, con todo, la importante labor de Álex Conde en la recuperación del patrimonio nacional, prosigue en otro de sus proyectos, este más reciente, llamado Álex Conde Flamenco Jazz. En él se sigue apostando por la recuperación, revitalización y transmisión de la cultura musical española. Álex Conde Flamenco Jazz revisa y recupera a Falla, Albéniz o Turina, versionando obras como La Danza del Fuego, El Albaicín, El Puerto, la Nana de Sevilla o la Andaluza, títulos que pertenecen al repertorio clásico español con un acercamiento prodigioso a la improvisación, pero manteniendo, sin embargo, la esencia y el respeto a la obra original. Seis son, finalmente, los discos con los que cuenta Álex Conde, todos con música en su interio",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e75cb4bf7a79910VgnVCM200000f921e388RCRD,JAZZMADRID 25,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,CentroCentro,1,PLAZA CIBELES 1,RETIRO,LOS JERONIMOS,28014,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
206974-0-agenda-eventos-culturales-100.csv,50011872,"Alex M. F. Quicho, mentora del LAB 4 Futuros Raros",,0,1,"L,M,X,J,V,S,D",,2025-06-30T00:00:00Z,2025-11-30T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5802430b8b138910VgnVCM200000f921e388RCRD,"Alex M. F. Quicho, mentora del LAB 4 Futuros Raros",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,1,PLAZA LEGAZPI 8,ARGANZUELA,CHOPERA,28045,,
206974-0-agenda-eventos-culturales-100.csv,50064589,Alien: Romulus,,1,0,,,2025-10-25T00:00:00Z,2025-10-25T23:59:00Z,18:00,"Edad recomendada: mayores de 16 años.  Duración: 119 minutos.  Director: Fede Álvarez.  Sinopsis: en 2142, una sonda espacial de la corporación Weyland-Yutani investiga los restos del USCSS Nostromo y recoge un objeto orgánico que contiene un Xenomorfo. Tiempo después, en la colonia minera Jackson's Star, la joven Rain CarradineNacepta unirse a su ex-novio Tyler para viajar a una nave espacial abandonada a intentar recuperar unas cámaras de criostasis.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=181de91813179910VgnVCM100000891ecb1aRCRD,Ciclo de cine de Acción,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0d2795e39a36810VgnVCM2000001f4a900aRCRD,Centro Juvenil Pipo Velasco (Usera),1,CALLE AVENA 5,USERA,ZOFIO,28026,/contenido/actividades/CineActividadesAudiovisuales,
206974-0-agenda-eventos-culturales-100.csv,50071206,Alma creadora,,1,0,,,2025-10-24T00:00:00Z,2025-10-24T23:59:00Z,19:00,"10ª Edición ENCUENTRO MUSICAL DE CREADORAS IBEROAMERICANAS. Creado y liderado por la cantautora Liuba María Hevia y fundado en La Habana en 2015, Alma Creadora es un homenaje a las mujeres que, con su arte, transforman el mundo. Por primera vez con carácter internacional, Madrid acoge su 10º aniversario con la participación de Uxía (Galicia), Liuba María (Cuba), Julie Freundt (Perú) y Clara Cantores (Argentina).  75 minutos",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2a62897bfe599910VgnVCM200000f921e388RCRD,Actividades en el centro cultural La Elipa,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural la Elipa (Ciudad Lineal),1,CALLE SANTA FELICIDAD 39,CIUDAD LINEAL,VENTAS,28017,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
206974-0-agenda-eventos-culturales-100.csv,50041557,Alma: Arte &amp; Integración,,1,1,"L,M,X,J,V,S",,2025-09-15T00:00:00Z,2025-10-04T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=908b93134f819910VgnVCM100000891ecb1aRCRD,Alma: Arte &amp; Integración,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b8afb908d1825810VgnVCM1000001d4a900aRCRD,Centro Cultural Clara del Rey - Museo ABC (Centro),1,CALLE AMANIEL 29,CENTRO,UNIVERSIDAD,28015,/contenido/actividades/Exposiciones,
206974-0-agenda-eventos-culturales-100.csv,50042085,Altar de muertos 2025,,0,1,"M,X,J,V,S,D",,2025-10-01T00:00:00Z,2025-10-31T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=46570ad1e7919910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,"1,6",PLAZA COLON 4,SALAMANCA,RECOLETOS,28001,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
206974-0-agenda-eventos-culturales-100.csv,50043726,Álvaro Siza: El Silencio del Espacio,,1,0,,,2025-10-08T00:00:00Z,2025-10-08T23:59:00Z,19:00,"Luis López   Día Internacional de la Arquitectura  Duración: 60 minutos  Edad recomendada: A partir de 14 años  Sinopsis: Con motivo de la Semana Internacional de la Arquitectura, nos adentraremos en la obra y el pensamiento de uno de los grandes referentes de la arquitectura contemporánea: el arquitecto portugués Álvaro Siza. Con un estilo sobrio, sensible y profundamente enraizado en el contexto, Siza ha sabido conjugar tradición y modernidad, funcionalidad y poesía, dejando una huella inconfundible en el panorama internacional.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bec7cc7a6c429910VgnVCM200000f921e388RCRD,Actividades en el Centro Cultural Zazuar,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d8c1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Zazuar (Villa de Vallecas),"1,6",CALLE ZAZUAR 4,VILLA DE VALLECAS,SANTA EUGENIA,28031,/contenido/actividades/ConferenciasColoquios,
206974-0-agenda-eventos-culturales-100.csv,50001393,American Buffalo,"Entrada general - 22 euros Tarifa reducida: 18 euros (Todos los días): Carné joven, mayores de 65, familia numerosa, discapacidad y acompañante, desempleados y carné de bibliotecas municipales de Madrid.  Otros:  Amigos TFG - 15 euros. Grupos (+ de 20) -  17 euros Discapacidad y acompañante - 18 euros Personas con movilidad reducida y acompañante - 16 euros Menores de 14 años - 17 euros  Reservas de Amigos TFG.  Contacto y reservas: taquilla.fernangomez@teatrofernangomez.es  /  amigos@teatrofernangomez.com. Tlfonos: 913184733 /734.  Este espectáculo está acogido al Joven Bono Cultural.  Si tienes entre 16 y 26 años, apúntate AQUÍ al JOBO y ven gratis (De martes a viernes incluidos).",0,1,"M,X,J,V,S,D",,2025-09-16T00:00:00Z,2025-10-26T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=21a420854c8e7910VgnVCM200000f921e388RCRD,American Buffalo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,"1,6",PLAZA COLON 4,SALAMANCA,RECOLETOS,28001,/contenido/actividades/ProgramacionDestacadaAgendaCultura,"/usuario/Familias,/usuario/Mayores"
206974-0-agenda-eventos-culturales-100.csv,50043515,An Injury to One / Strange Flower,,0,0,,,2025-10-08T00:00:00Z,2025-10-08T23:59:00Z,20:00,"Programa:   An Injury to One  (Travis Wilkerson, EEUU, 2003, 53') La voz del propio Wilkerson narra el saqueo de Butte (pueblo minero de Montana) por parte de los poderes capitalistas, encarnados en la compañía minera Anaconda. El resultado: 10.000 mineros muertos, 25 billones de dólares de beneficio por la extracción de cobre y, como hito simbólico, el asesinato, en 1917, de Frank Little, uno de los más legendarios Wobblies, sindicalistas que luchaban por los derechos de los trabajadores desde una óptica socialista. Un crimen que el director hace reverberar como gran metáfora del devenir del capitalismo global.   Strange Flower (little sister to the poor)  (Erin Wilkerson, EEUU, 2025, 30') En la frontera sur de Europa y el extremo occidental de la Ruta de la Seda, Croacia es un lugar por cuyo control se ha luchado durante mucho tiempo. También es una región con una larga historia de resistencia. Inspirándose en la «fabulación crítica» de Saidiya Hartman, Strange Flower se mueve entre el documental, la ficción y lo experimental para abordar pasados turbulentos y el potencial de su resurgimiento futuro, tanto a nivel local como a nivel más amplio. Es una película para tiempos precarios.  &amp;gt; Presentación y coloquio posterior con los cineastas",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0481770f8ca19910VgnVCM200000f921e388RCRD,Retrospectiva Travis y Erin Wilkerson,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD,Cineteca Madrid,1,PLAZA LEGAZPI 8,ARGANZUELA,CHOPERA,28045,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
206974-0-agenda-eventos-culturales-100.csv,50067689,Analisse y Daniel,,1,0,,,2025-10-03T00:00:00Z,2025-10-03T23:59:00Z,20:00,"Ciclo de Música Clásica.   Covers y baladas.  Lugar: plaza de la Constitución. La voz de Analisse y la guitarra de Daniel se unen para crear una velada especial. Ella, con su gran fuerza interpretativa hará que el público vaya de la risa al amor y de la diversión a los recuerdos. Así, se pasearán por boleros y baladas con una complicidad única, que evocará las mejores épocas.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b0f289cb29089910VgnVCM100000891ecb1aRCRD,Actividades en otros espacios en Puente de Vallecas,,,,,,,,/contenido/actividades/ActividadesCalleArteUrbano,
206974-0-agenda-eventos-culturales-100.csv,50072086,Anís Guateque,,1,0,,,2025-10-11T00:00:00Z,2025-10-11T23:59:00Z,21:00,"Anís Guateque nace de las ganas de baile y jarana, de juerga y alegría. Por eso hacemos cumbia, porque es primitiva, de raíz, y nos mueve porque es sonrisa y desenfado. Además de un repertorio con tintes cubanos y psicodélicos, nuestras cumbitas están sazonadas de un toque muy de cosecha propia, muy 'de los madriles'. El rasguido de la botella de anís, los versos que homenajean lo castizo de nuestras tierras de aquí y allá, los jaleos y 'oles' que se escapan de nuestras gargantas? todo eso es Anís Guateque. Desde el primer trío originario se irán poco a poco aproximando al proyecto varias personillas ansiosas de jarana y sabor, hasta el punto de conformar la actual formación, la verdadera hermandad del Anís Guateque: ocho músicos y músicas bien 'redi' para hacerte menear las caderas. Si afinas el oído, podrás escucharlos cantar, allá en un local de la periferia madrileña, 'Si la cumbia fuera flor hoy sería primavera'.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c7f540e43a99910VgnVCM100000891ecb1aRCRD,Calle abierta infantil,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c723cd641b99e210VgnVCM2000000c205a0aRCRD,Parque de Amós Acero,2,CALLE SIERRA MOLINA 1,PUENTE DE VALLECAS,SAN DIEGO,28053,/contenido/actividades/ActividadesCalleArteUrbano,
206974-0-agenda-eventos-culturales-100.csv,50067694,Another way Film Festival 2025 en Mstadero Madrid,,1,1,"L,M,X,J,V,S,D",,2025-10-14T00:00:00Z,2025-10-19T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3665002329089910VgnVCM200000f921e388RCRD,Another way Film Festival 2025 en Mstadero Madrid,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,1,PLAZA LEGAZPI 8,ARGANZUELA,CHOPERA,28045,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
206974-0-agenda-eventos-culturales-100.csv,50065910,Antón Pirulero,,1,0,,,2025-10-18T00:00:00Z,2025-10-18T23:59:00Z,10:00,"Una propuesta llena de ritmo y creatividad para pequeños curiosos y activos. A través del juego, el movimiento y la música, construiremos nuestros propios instrumentos ¡Diversión asegurada para pequeños grandes artistas!",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c48a8a07b3779910VgnVCM100000891ecb1aRCRD,Ludotecas en el Centro Dotacional Integrado de Arganzuela,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f9ea79262ef5d010VgnVCM1000000b205a0aRCRD,Centro Dotacional Integrado Arganzuela Ángel del Río,1,CALLE CANARIAS 17,ARGANZUELA,PALOS DE LA FRONTERA,28045,/contenido/actividades/CursosTalleres,/usuario/Niños
206974-0-agenda-eventos-culturales-100.csv,50066185,Antonio Palacios en el 80 aniversario de su fallecimiento,,1,1,"X,J",,2025-10-16T00:00:00Z,2025-10-22T23:59:00Z,18:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=624edfabaea79910VgnVCM100000891ecb1aRCRD,Antonio Palacios en el 80 aniversario de su fallecimiento,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11951e79ee71c010VgnVCM1000000b205a0aRCRD,Hemeroteca Municipal,"1,4,6",CALLE CONDE DUQUE 11,CENTRO,UNIVERSIDAD,28015,/contenido/actividades/ConferenciasColoquios,
206974-0-agenda-eventos-culturales-100.csv,50062231,"Anzu, gato fantasma",,1,0,,,2025-11-09T00:00:00Z,2025-11-09T23:59:00Z,12:00,"De Nobuhiro Yamashita, Yôko Kuno.   Animación. Japón 2024. 97?.   No recomendada para menores de siete años.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=85ad470db5169910VgnVCM200000f921e388RCRD,Ciclo Los sábados de cine. Otoño 2025,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98953d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Buero Vallejo (San Blas - Canillejas),1,CALLE BOLTAÑA 27,SAN BLAS-CANILLEJAS,CANILLEJAS,28022,/contenido/actividades/CineActividadesAudiovisuales,/usuario/Niños
